node_id,indegree,outdegree,indeg_centr,outdeg_centr,indeg_centr_norm,outdeg_centr_norm
62005CJ0441,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62006CJ0015,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62003CJ0135,7,4,0.0043397396156230625,0.0024798512089274642,0.002629601803155522,0.0015026296018031552
62001CJ0194,1,2,0.0006199628022318661,0.0012399256044637321,0.0003756574004507889,0.0007513148009015776
62002CJ0063,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
62002CJ0341,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62003CJ0482,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62004CJ0107,0,1,0.0,0.0006199628022318661,0.0,0.0003756574004507888
62004CJ0203,0,1,0.0,0.0006199628022318661,0.0,0.0003756574004507888
61996CJ0157,4,0,0.0024798512089274642,0.0,0.0015026296018031556,0.0
62003CJ0211,13,12,0.008059516429014259,0.007439553626782393,0.004883546205860256,0.0045078888054094655
61982CJ0227,21,1,0.013019218846869187,0.0006199628022318661,0.007888805409466567,0.0003756574004507888
61988CJ0369,1,3,0.0006199628022318661,0.0018598884066955983,0.0003756574004507889,0.0011269722013523664
61989CJ0060,1,3,0.0006199628022318661,0.0018598884066955983,0.0003756574004507889,0.0011269722013523664
61989CJ0112,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61990CJ0290,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61991CJ0219,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61996CJ0001,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
61997CJ0120,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61998CJ0318,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
61999CJ0387,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62000CJ0150,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62001CJ0216,7,9,0.0043397396156230625,0.005579665220086794,0.002629601803155522,0.003380916604057099
61988CJ0125,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61991CJ0003,5,2,0.00309981401115933,0.0012399256044637321,0.0018782870022539444,0.0007513148009015776
61994CJ0321,8,5,0.0049597024178549285,0.00309981401115933,0.003005259203606311,0.001878287002253944
61995CJ0364,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61998CJ0084,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61998CJ0312,3,3,0.0018598884066955983,0.0018598884066955983,0.0011269722013523668,0.0011269722013523664
61998CJ0379,6,0,0.0037197768133911966,0.0,0.0022539444027047336,0.0
